idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
4683,7875351.3591195345,3020828.4394794814,9164254.201400975,7862548.80447442,3018103.7198147587,9179781.475710865,-12802.554645114578,-2724.719664722681,15527.274309890345,127394236.97560136,47481320.86912158,238888193.9478555,127195310.91474856,47449505.04199294,239534675.06508866,-198926.06085279584,-31815.827128641307,646481.1172331572,0,0,1,0.0,0.0,4.130148410797119,0.0,0.0,215.77888298034668,0,0,4.130148410797119,0,0,2095243,0.0,0.0,12931740.154081868,2,645,632,148.6853427886963
4684,7875351.3591195345,3020828.4394794814,9164254.201400975,7868591.625619572,3019438.69190847,9172403.68247199,-6759.7334999628365,-1389.7475710115395,8149.48107101582,127394236.97560136,47481320.86912158,238888193.9478555,127287553.4221881,47466022.76134478,239216857.65259874,-106683.553413257,-15298.107776798308,328663.7047432363,0,0,1,0.0,0.0,4.456745624542236,0.0,0.0,270.36781883239746,0,0,4.456745624542236,0,0,1252738,0.0,0.0,7469524.9258789215,2,645,633,160.4428424835205
4685,7875351.3591195345,3020828.4394794814,9164254.201400975,7861416.912563432,3017936.8349483996,9181080.252488205,-13934.446556102484,-2891.604531081859,16826.051087230444,127394236.97560136,47481320.86912158,238888193.9478555,127178628.10962574,47449177.02980574,239551584.38529664,-215608.86597561836,-32143.83931583911,663390.4374411404,0,0,1,0.0,0.0,3.0154051780700684,0.0,0.0,210.85516548156738,0,0,3.0154051780700684,0,0,1996399,0.0,0.0,12113794.65092473,2,645,634,108.55458641052246
4686,7875351.3591195345,3020828.4394794814,9164254.201400975,7864354.893973111,3018615.978999311,9177463.12702747,-10996.465146423317,-2212.4604801703244,13208.925626495853,127394236.97560136,47481320.86912158,238888193.9478555,127224015.98155634,47457625.65621139,239402345.6558627,-170220.99404501915,-23695.212910190225,514151.70800718665,0,0,1,0.0,0.0,3.7880539894104004,0.0,0.0,277.9445171356201,0,0,3.7880539894104004,0,0,1554910,0.0,0.0,9538437.599066079,2,645,635,136.3699436187744
4687,7875351.3591195345,3020828.4394794814,9164254.201400975,7867572.187566356,3019232.756338831,9173629.05609479,-7779.17155317869,-1595.6831406503916,9374.854693815112,127394236.97560136,47481320.86912158,238888193.9478555,127271752.75940745,47463910.96293464,239226022.55546308,-122484.21619391441,-17409.906186938286,337828.60760757327,0,0,1,0.0,0.0,1.713963508605957,0.0,0.0,277.8340187072754,0,0,1.713963508605957,0,0,1131290,0.0,0.0,7231505.509061803,2,645,636,61.70268630981445
4688,7875351.3591195345,3020828.4394794814,9164254.201400975,7874050.369445063,3020534.7914267043,9165848.839128241,-1300.9896744713187,-293.6480527771637,1594.6377272661775,127394236.97560136,47481320.86912158,238888193.9478555,127373390.01624465,47477252.84147153,238972782.09952095,-20846.959356710315,-4068.027650050819,84588.15166544914,0,0,1,0.0,0.0,2.4524943828582764,0.0,0.0,155.60631465911865,0,0,2.4524943828582764,0,0,722514,0.0,0.0,2065740.4838416365,2,645,637,88.28979778289795
4689,7875351.3591195345,3020828.4394794814,9164254.201400975,7874905.243571652,3020733.350922456,9164795.405505909,-446.115547882393,-95.08855702541769,541.2041049338877,127394236.97560136,47481320.86912158,238888193.9478555,127387025.76255178,47480184.19226645,238904074.93211523,-7211.2130495756865,-1136.6768551319838,15880.984259724617,0,0,1,0.0,0.0,1.677490234375,0.0,0.0,445.7007064819336,0,0,1.677490234375,0,0,181028,0.0,0.0,701409.2340814252,2,645,638,60.38964843749999
4690,7875351.3591195345,3020828.4394794814,9164254.201400975,7863481.377284111,3018449.9052050253,9178502.717510805,-11869.981835423037,-2378.534274456091,14248.516109829769,127394236.97560136,47481320.86912158,238888193.9478555,127211393.41303374,47455923.6024336,239426205.83025855,-182843.56256762147,-25397.266687981784,538011.8824030459,0,0,1,0.0,0.0,3.0127880573272705,0.0,0.0,295.277174949646,0,0,3.0127880573272705,0,0,1555061,0.0,0.0,9814712.99095551,2,645,639,108.46037006378174
4691,7875351.3591195345,3020828.4394794814,9164254.201400975,7863504.600433768,3018393.889534588,9178535.510031605,-11846.75868576672,-2434.549944893457,14281.308630630374,127394236.97560136,47481320.86912158,238888193.9478555,127210837.27724542,47454593.779217444,239417159.3821874,-183399.69835594296,-26727.089904136956,528965.4343318939,0,0,1,0.0,0.0,1.7652837038040161,0.0,0.0,264.30150175094604,0,0,1.7652837038040161,0,0,1564091,0.0,0.0,9929418.298951669,2,645,640,63.55021333694459
4692,7875351.3591195345,3020828.4394794814,9164254.201400975,7874580.434468672,3020656.686352182,9165196.87917904,-770.924650862813,-171.75312729924917,942.6777780652046,127394236.97560136,47481320.86912158,238888193.9478555,127381565.84448972,47478999.82246773,238931240.3008247,-12671.131111636758,-2321.0466538518667,43046.35296919942,0,0,1,0.0,0.0,1.770740270614624,0.0,0.0,281.0411767959595,0,0,1.770740270614624,0,0,482551,0.0,0.0,1256319.971903959,2,645,641,63.746649742126465
